,message_id,id_channel,subscribers,date,message,viral_final,is_economic,topic,confidence,reason,economic_signals,noise_signals,band_id,band_label
176,046859f9-f439-49d5-b4c1-52cde586598b,18,136000,2025-08-10 05:05:11,"Премьер-министр Армении Никол Пашинян заявил, что подписанная в США трёхсторонняя декларация позволит восстановить железнодорожное сообщение между Ереваном и Москвой, прекращённое 30 лет назад. Он не исключил, что Россия может инвестировать в реконструкцию железной дороги между Арменией и Азербайджаном — веток Иджеван–Раздан и Иджеван–Газах — при согласии Баку.

Он напомнил, что «Армянские железные дороги» находятся под управлением российской компании, дочерней структуре РЖД. По его словам, помимо восстановления связи с Россией, это создаст связи с Ираном и странами Центральной Азии, а также позволит Китаю получить новый западный маршрут. Он упомянул “Перекрёсток мира” как транспортно-логистический проект, направленный на разблокировку коммуникаций в Южном Кавказе.

8 августа в Белом доме была подписана декларация, в том числе предусматривающая создание Зангезурского коридора, который соединит Азербайджан с его эксклавом Нахичеванью через Армению, переходящий под контроль США на 99 лет.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7546658931119774,True,Международная торговля,0.95,"Новость описывает восстановление железнодорожного сообщения и создание транспортно‑логистического коридора, что напрямую влияет на международные торговые потоки и инфраструктурные инвестиции.",,,0,70-100
177,570037ce-6e97-4151-83b5-959c18cc001f,2,132000,2025-04-04 06:46:54,"#Политика 
Торговля между РФ и США в феврале достигла максимума за 10 месяцев — РИА",0.7245794429156909,True,Международная торговля,0.95,"Новость сообщает о росте объёма торговли между Россией и США, что является явным экономическим событием в сфере международной торговли.",,,0,70-100
178,09a70eb1-e5f8-4d91-9407-e86acdad71f4,2,132000,2025-01-20 07:59:31,"ЭКСПОРТ ЛЕГКОВЫХ АВТОМОБИЛЕЙ ИЗ КИТАЯ В РФ В 2024Г ВЫРОС НА 30,5%, ДО РЕКОРДНЫХ $15,2 МЛРД - ДАННЫЕ ТАМОЖНИ КНР


Замечено Шпионом РЦБ.
Подключить: @StockSpy_bot",0.7142199936865778,True,Международная торговля,0.96,"Новость сообщает о росте экспорта легковых автомобилей из Китая в РФ с конкретными цифрами, что относится к международной торговле.",,,0,70-100
179,5c0838bb-c9f8-48ff-a81b-58d695e48417,18,136000,2025-01-04 05:05:08,"Импорт урана из России в Германию в течение 2024 года вырос почти на 70% по сравнению с 2023 годом. 

Всего за год в Германию было импортировано из России не менее 68,6 т урана, уточняет издание со ссылкой на данные Министерства окружающей среды, энергетики и защиты климата Нижней Саксонии.

Уран поступает от двух дочерних компаний российской корпорации «Росатом». Материал, предназначенный для эксплуатации атомных электростанций, был доставлен на завод по производству топливных элементов компании Advanced Nuclear Fuels (ANF) в Лингене в Нижней Саксонии.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7170953034866389,True,Международная торговля,0.95,"Новость описывает рост импорта урана из России в Германию, предоставляя конкретные цифры и ссылки на официальные данные, что является экономическим событием в сфере внешней торговли.",,,0,70-100
180,bedb29e2-725b-4514-b233-8aba214cf12c,6,239000,2025-03-13 07:51:09,"Стоимость и сроки перевозки контейнеров из Китая в Россию в марте резко упали. Как сообщил «Коммерсантъ», если летом 2024 года сроки доставки достигали двух месяцев, то теперь они упали до трех недель. Ставки на перевозку, в пандемию достигавшие $13 000–18 000 за контейнер, на направлении Шанхай—Москва сейчас находятся на уровне около $5 000. Участники рынка говорят о глобальном сокращении объема российских закупок в Китае",0.778100585250638,True,Международная торговля,0.95,"Новость содержит конкретные данные о стоимости и сроках перевозки контейнеров, а также о сокращении объёма закупок, что напрямую относится к международной торговле.",,,0,70-100
181,6e4abbfe-7ea9-41be-a5b5-b60bf68bc5a5,1,1862000,2025-01-13 10:11:34,"❗️Госстандарт Белоруссии признал опасными и запретил ко ввозу печенье «Картошка» и «Орешек с вареной сгущенкой», которые производятся в России. 

Попавшее в реестр, печенье «Картошка» в России изготавливает предприятие «Колос», расположенное в Челябинске. В этом кондитерском изделии содержится в 1,2 раза больше сорбиновой кислоты (Е200), чем допустимо белорусским госстандартом.

Орешки со сгущенкой марки «Любимая лавка» производит компания «Капитал» в Пензе. В их составе есть бензоат натрия (Е211), который, как отмечается в реестре, запрещен при производстве подобных продуктов.",0.7344714401869737,True,Международная торговля,0.73,"Новость описывает государственное решение о запрете импорта кондитерских изделий, что является мерой внешнеторговой политики.",,,0,70-100
182,ddb12061-9aa5-4066-adf4-eca8ecab6c4f,3,3385000,2025-01-19 05:42:26,"Российский экспортный центр договаривается с властями в КНР о борьбе с контрафактом, реализуемым под видом популярной среди китайских потребителей «российской» продукции. В РЭЦ рассказали РИА Новости, что создаются механизмы, позволяющие контролирующим органам КНР следить за продвижением сертифицированных магазинов и одновременно наказывать продавцов, реализующих подделки. 

Сейчас в продаже в Китае можно встретить фальсифицированную продукцию якобы из России с откровенно абсурдными этикетками («Сосиски с мармеладами», «Хобба ломает красную кишку», «Колбасу из оленины ломать руками», «Петрович: сделано вручную»).",0.7654108793606544,True,Международная торговля,0.93,"Новость описывает действия Российского экспортного центра по сотрудничеству с КНР для борьбы с контрафактной продукцией, что относится к вопросам международной торговли и защиты экспорта.",,,0,70-100
183,776a6a2f-436e-473c-8d83-4ebc42706b37,18,136000,2025-03-03 08:13:08,"Toyota тайно обсуждала с экс-дилерами из России перспективы возвращения на рынок РФ. Секретная встреча состоялась с 9 по 12 февраля в Дубае. На неё пригласили нескольких бизнесменов, ранее сотрудничавших с Toyota в России. Инициатива исходила от головного офиса компании, который связался с предпринимателями и предложил провести переговоры в ОАЭ. Для участников оплатили перелёт бизнес-классом, проживание в люксовом отеле и все сопутствующие расходы.

Перед началом встречи всех обязали подписать соглашение о неразглашении, однако стало известно, что главной темой обсуждения было возможное возобновление присутствия Toyota в России и восстановление партнёрства с бывшими дилерами. Подробности переговоров остаются засекреченными, но сам факт встречи указывает на интерес компании к российскому рынку, несмотря на прежние ограничения.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7254365381521648,True,Международная торговля,0.78,"Новость описывает план компании Toyota вернуться на российский рынок, что относится к международной торговле и имеет экономический смысл.",,,0,70-100
184,78fae5b7-a67e-45dc-a697-11f2a1b8fae7,18,136000,2025-08-31 04:02:09,"Швейцарские производители золота отказались переносить заводы по переработке драгоценных металлов в США. Несмотря на давление со стороны администрации Дональда Трампа, от идеи переноса мощностей отказались. Предложение исходило от бывшего дипломата Томаса Борера как способ снизить торговую напряжённость: США жаловались на резкий рост поставок золота из Швейцарии и ввели 39-процентные пошлины на большинство товаров.

Ряд политиков и бизнесменов — включая Лизу Маццоне, Ганса-Петра Портмана и главу Swatch Ника Хайека — предлагал ввести ограничения на экспорт золота или дополнительный налог. Но ассоциация производителей заявила, что такие меры нанесут значительный ущерб отрасли.

От ассоциации также поступил отказ от переноса в США: сейчас в мире избыток перерабатывающих мощностей, а «Swiss made» на золоте — важный знак качества. При этом экспорт швейцарского золота в США продолжает расти: в июле 2025 года вывезли 54 тонны, в пять раз больше, чем в июле 2024-го, на сумму почти 4,7 млрд франков.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7295822133281629,True,Международная торговля,0.95,"Новость описывает тарифы, экспорт золота и политическое давление, что относится к международной торговле.",,,0,70-100
185,8fc1fd92-70c8-454c-9dc9-7a297b8105d5,2,132000,2025-04-03 07:21:29,"#Политика 
ЕС предлагает Трампу переговоры об отмене торговых барьеров, но введет ответные меры, если диалог не даст результата — глава Еврокомиссии Урсула фон дер Ляйен",0.7082574845866196,True,Международная торговля,0.95,"Новость описывает предложения ЕС по снятию торговых барьеров и возможные ответные меры, что относится к международной торговле.",,,0,70-100
186,4188cbdd-80fc-4296-a025-74944d0d2601,3,3385000,2025-01-10 09:58:57,Тюменцев спасли от пагубного влияния незадекларированного дубайского шоколада – таможенники изъяли 56 кг этой сладости общей стоимостью почти в миллион рублей,0.7470001188362021,True,Международная торговля,0.85,"Новость описывает изъятие недекларированного товара таможенными органами, что относится к регулированию импорта и международной торговле.",,,0,70-100
187,fe18a0a7-96c0-40e7-98d7-64ed31a4816d,18,136000,2025-06-21 06:19:07,"Решение России исключить талибов из списка террористических организаций вызвало серьезный резонанс на международной арене. В то время как большинство стран мира продолжают считать движение «Талибан» террористическим, Москва пошла на односторонний политический маневр, рассчитывая на экономические и стратегические дивиденды в Центральной Азии. Однако уже в сейчас, на Петербургском международном экономическом форуме (ПМЭФ), стало очевидно: геополитическая уступка оборачивается экономическим давлением со стороны нового ""партнера"".

Глава Минсельхоза Афганистана Атаулла Омари открыто заявил в кулуарах форума: «Мы попросили отправить нам пшеницу вместо муки». Эта фраза, на первый взгляд безобидная, на деле сигнализирует о начале жесткого пересмотра торговых условий между странами. Афганская сторона требует у России поставок сырья, а не переработанной продукции. Мотивация проста — переработкой зерна афганцы хотят заниматься самостоятельно, чтобы создавать добавленную стоимость внутри страны.

Для России такая постановка вопроса означает не просто потерю экспортной наценки на муку и другие переработанные товары, но и стратегическую уязвимость. Ведь именно переработка позволяет российским предприятиям получать дополнительную прибыль, обеспечивать рабочие места и стимулировать развитие АПК. Замена экспорта продуктов переработки на сырье оборачивается ударом по внутренней перерабатывающей промышленности, особенно в регионах, ориентированных на внешние рынки.

Показательно, что столь жесткие условия диктуются в момент, когда Россия демонстрирует открытость и готовность к сотрудничеству. Но афганская сторона, лишенная международной легитимности и санкционно изолированная, использует редкий дипломатический канал — экономическое взаимодействие с Москвой — как рычаг давления. Россия, фактически первой выведя «Талибан» из политического карантина, получает вместо благодарности требования и условия.

Это заставляет задуматься о реальной цене геополитического прагматизма. Афганистан сегодня — это страна с разорённой экономикой и отсутствием признания со стороны большинства международных институтов. Однако, получив даже ограниченный доступ к внешним рынкам, талибы стремятся играть по своим правилам — и за счёт российского экономического пространства.

На этом фоне Россия оказывается в сложной дилемме: продолжать наращивать сотрудничество и терпеть экономическое давление ради мнимых политических очков в регионе или пересмотреть приоритеты, не позволяя молодым геополитическим ""партнерам"" диктовать условия крупной державе.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7301261884763793,True,Международная торговля,0.93,"Новость описывает изменение торговых условий между Россией и Афганистаном, влияние на экспорт сырья и переработанных продуктов, что является экономическим аспектом международной торговли.",,,0,70-100
188,b0dd439b-9561-464b-96b8-b78e53b211fd,18,136000,2025-07-15 07:01:09,"США близки к тому, чтобы закрепиться в самом чувствительном месте для России.

США готовы взять в аренду Зангезурский коридор между Арменией и Азербайджаном на 100 лет, если это поможет разблокировать затянувшиеся переговоры между странами, заявил посол США в Турции Том Баррак. Он отметил, что спор вокруг 32‑километрового участка длился уже десять лет, и предложил передать его США в аренду, чтобы Армения и Азербайджан могли им совместно распоряжаться.

Инициатива шла от Турции, и США её поддержали, однако Армения настаивает, чтобы компания также работала на участке через Нахичевань. Азербайджан рассматривает это как вмешательство и считает неприемлемым. 

Зангезурский коридор — это логистический маршрут через Сюникскую область Армении, соединяющий западный Азербайджан с его эксклавом Нахичеванью. Армения предпочитает альтернативный проект под названием «Перекресток мира», считая термин «коридор» посягательством на суверенитет.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.726577695451613,True,Международная торговля,0.85,"Новость описывает аренду стратегического логистического коридора, влияющего на транспортировку товаров между странами, что относится к международной торговле.",,,0,70-100
189,40affa52-344d-48bc-af83-e513b8f36558,2,132000,2025-02-17 09:07:10,"#Политика
Глава Российского фонда прямых инвестиций Кирилл Дмитриев во вторник встретится с делегацией США в Саудовской Аравии, чтобы обсудить укрепление связей и расширение экономического сотрудничества — Reuters",0.7339003044132845,True,Международная торговля,0.85,"Новость описывает встречу официальных делегаций для обсуждения расширения экономического сотрудничества между странами, что относится к международной торговле.",,,0,70-100
190,9fd4f748-4f9e-4c6f-b1eb-6bd483af8c9a,18,136000,2025-01-01 12:05:23,"Бытовые потребители в Приднестровье отключены от газоснабжения из-за прекращения поставок из России, сообщает «Тираспольтрансгаз».

🤑 The Экономист",0.72660853813057,True,Международная торговля,0.93,"Новость описывает прекращение поставок газа из России, что является событием в сфере международной торговли и поставок сырья.",,,0,70-100
191,55f8b8c3-8b82-44cf-9832-16b6f8f99b40,5,162000,2025-06-25 20:51:12,"Китай увеличил экспорт картофеля в Россию в 13 раз — с января по май 2025 года поставки достигли $36,8 млн. По объёму импорта Китай вышел на второе место после Кыргызстана, резко нарастив долю на российском рынке.

🔵 Bloomberg",0.673313249077432,True,Международная торговля,0.96,"Новость сообщает о росте экспорта сельскохозяйственного продукта, указывая объёмы, стоимость и изменение доли на рынке, что является экономическим событием в сфере внешней торговли.",,,1,0-70
192,3a948f77-6fc7-4e95-b39c-3db6256af765,2,132000,2025-04-14 09:06:01,"#Макро
🇨🇳 Экспорт Китая в марте вырос на 12.4% г/г (прогноз +4.4%). На фоне торговых войн компании заранее отправляли товары за рубеж, чтобы избежать высоких тарифов США.",0.4887265651734158,True,Международная торговля,0.95,"Новость содержит конкретные данные об экспорте Китая и упоминает торговые войны и тарифы, что относится к международной торговле.",,,1,0-70
193,a790dbaf-6fea-4275-a119-8389cf0e6bdd,6,239000,2025-06-28 11:15:43,"Трамп прервал торговые переговоры с Канадой и заявил, что Вашингтон установит новую ставку пошлин на канадские товары в течение недели. Такое заявление президент США сделал из-за нового налога на техкомпании, который Оттава вводит с 30 июня. Трамп назвал его «вопиющей атакой», а также заявил, что Канада — это «страна, с которой очень трудно торговать»",0.4513668217545367,True,Международная торговля,0.95,"Новость посвящена объявлению новых пошлин и налогов, влияющих на торговлю между США и Канадой, что является экономическим событием в сфере международной торговли.",,,1,0-70
194,89d2eb02-5adc-4ec2-bd07-8404b9a17b9b,1,1862000,2025-01-10 12:08:49,"❗️Транзит российской нефти в Европу по нефтепроводу ""Дружба"" вслед за прекращением транзита газа останавливать не планируется, об этом сообщил во время выступления в Верховной раде премьер-министр Украины Денис Шмыгаль. 

""Остановка транзита нефти нефтепроводом ""Дружба"" будет прямым нарушением Украиной договора к Энергетической хартии и Соглашения об ассоциации с ЕС. Речь идет не о штрафных санкциях, а о нарушении договора об ассоциации"", - сказал он.",0.5322421530357102,True,Международная торговля,0.78,"Новость описывает решение о транзите российской нефти через украинский трубопровод, что относится к международной торговле сырьем.",,,1,0-70
195,a41596b9-44f9-4411-be45-2df1b2529e07,1,1862000,2025-02-21 17:10:06,"⚡️Зеленский рассчитывает встретиться с Дональдом Трампом раньше Владимира Путина, пишет Bloomberg со ссылкой на источники в Киеве и Вашингтоне. 

Поводом для встречи может стать подписание соглашения по редкоземельным металлам. Зеленский надеется, что соглашение будет подписано в присутствии президентов США и Украины, считают источники Bloomberg.

По данным агентства, заключение сделки может преодолеть разрыв между Вашингтоном и Киевом, который возник за последнее время.",0.451157477652354,True,Международная торговля,0.78,"Новость посвящена потенциальному соглашению по редкоземельным металлам, что относится к международной торговле, несмотря на политический контекст встречи лидеров.",,,1,0-70
196,30506b8c-cc26-4e7a-a9f3-50bf9316100b,1,1862000,2025-05-09 06:55:40,"⚡️Замглавы МИД РФ Сергей Рябков не подтвердил сообщения западных СМИ о том, что РФ и США обсуждают возобновление поставок российского газа в Европу.

""Нет. Не могу подтвердить. Тематика экономического характера, она в наших контактах фигурирует, но это сегодня не главное. Ключевые вопросы другие. Я не исключаю обсуждения никаких тем экономических, но пока это на уровне зондажа"", - сказал он журналистам в Москве, отвечая на просьбу прокомментировать соответствующие сообщения западных СМИ.",0.3672733648683217,True,Международная торговля,0.73,"Новость касается возможных поставок российского газа в Европу, что относится к международной торговле сырьевыми ресурсами, несмотря на отсутствие конкретных экономических цифр.",,,1,0-70
197,3df92344-20f0-4c4a-bc55-0e0c1b5153b0,18,136000,2025-02-10 08:16:08,"В последние месяцы наблюдается значительный рост экспорта Тайваня в Мексику. Согласно данным Министерства финансов Тайваня, в августе 2024 года экспорт в США достиг рекордных $11,89 млрд, что на 78,5% больше по сравнению с предыдущим годом. Хотя конкретные цифры по экспорту в Мексику не указаны, общий тренд роста экспорта свидетельствует о расширении торговых связей Тайваня с различными странами, включая Мексику.

Увеличение экспорта может быть связано с укреплением экономических отношений между Тайванем и Мексикой. В 2024 году Тайваньская ассоциация международного экономического сотрудничества организовала экономическую и бизнес-миссию в Мексику, Гватемалу и Белиз, направленную на укрепление сотрудничества и дружбы. В рамках этой миссии были проведены двусторонние встречи и бизнес-мероприятия, способствующие развитию торговых отношений между странами.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.5349803355633347,True,Международная торговля,0.96,"Новость описывает рост экспорта Тайваня, торговые миссии и расширение торговых связей, что является явным экономическим событием в сфере международной торговли.",,,1,0-70
198,b461f579-3f02-4f3f-8a7f-353c96a4906c,3,3385000,2025-06-04 02:00:24,"Индия в марте увеличила ввоз российских нефтепродуктов до рекордных 810 миллионов долларов, следует из анализа РИА Новости данных индийской таможни

Россия традиционно является крупнейшим поставщиком для этой страны, однако этой весной поставки достигли рекордных объемов.

В марте поставки увеличились в 2,7 раза в годовом выражении, составив 1,6 миллиона тонн, а их стоимость - втрое, до 810,1 миллиона долларов.",0.4314985406812242,True,Международная торговля,0.95,"Новость описывает рост импорта нефтепродуктов из России в Индию с конкретными объёмами и стоимостью, что является экономическим событием в сфере международной торговли.",,,1,0-70
199,15747340-1c3a-4628-bb6c-f84268b21966,3,3385000,2025-09-01 04:12:48,"Национальные валюты все шире используются во взаимных расчетах в торговле стран ШОС, сообщил Путин

🔹 Подписаться на РИА Новости",0.3499427000521483,True,Международная торговля,0.93,"Новость сообщает о расширении использования национальных валют в взаимных расчётах при торговле стран ШОС, что относится к международной торговле с валютным аспектом.",,,1,0-70
200,516120d3-6d8c-4b86-bb26-416e5f1d377f,3,3385000,2025-03-12 11:08:50,"Южнокорейский производитель KGM начал продажи автомобилей в России, сообщил РИА Новости дистрибьютор.

Ранее это был бренд SsangYong, его официальные поставки в Россию прекратились в 2015-м. А в 2023-м бренд был переименован по названию нового владельца KG Mobility.",0.5821773150203001,True,Международная торговля,0.93,"Новость сообщает о начале продаж автомобилей в России, что относится к экспортно-импортным операциям и международной торговле.",,,1,0-70
201,19724fa1-1692-47ad-81dc-2ff4f680a1ae,18,136000,2025-07-16 06:05:08,"В июне доля российского трафика на криптобирже Bybit достигла 31%, сделав Россию крупнейшим источником посетителей платформы. При этом общий трафик на криптобиржах за второй квартал снизился на 6%, а объёмы торгов — на 28% для спотовых и 13% для фьючерсных операций.

На бирже HTX россияне составили 21% трафика, на Bitfinex — 7%, Gate — 5%, Upbit — 0,3%. Bybit занимает второе место в мире по объёмам торгов после Binance, которая прекратила работу с российскими пользователями осенью 2023 года.

Торговля на децентрализованных биржах (DEX) в июне достигла рекордных $390 млрд. Их доля в спотовом рынке составила 29,65%, в деривативах — около 8%. Лидером среди DEX стала платформа Hyperliquid.

Эксперты связывают снижение активности на централизованных биржах с ростом интереса к DEX из-за более низких комиссий и стремления трейдеров к автономному хранению активов.
𝔼ℂ𝕆ℕ𝕆𝕄𝕀𝕂𝔸",0.7629108526044507,True,Рынки капитала,0.95,"Новость содержит данные о доле трафика, объёмах торгов и рыночных долях криптовалютных бирж, что относится к финансовым рынкам.",,,0,70-100
202,7f6b0a7d-9f77-47bb-8209-bd7e3748bf23,18,136000,2025-01-10 11:14:22,"«Сбер» обошел «Роснефть» и стал самой дорогой компанией России, свидетельствуют данные торгов. По состоянию на 12:42 мск 10 января совокупная стоимость бумаг «Сбера» составляла 6,14 трлн рублей, стоимость всех акций «Роснефти» на тот момент была равна 5,823 трлн рублей.

🤑 The Экономист",0.7627553323324149,True,Рынки капитала,0.96,"Новость сообщает о рыночной капитализации компаний, что относится к рынкам капитала.",,,0,70-100
203,61b501e5-c15d-4161-97a4-9ca2fe40e648,4,350000,2025-01-17 17:28:35,Hamster Kombat убирают с криптобирж. С момента листинга монета потеряла почти 70% стоимости. @bankrollo,0.7044484119381633,True,Рынки капитала,0.95,"Новость сообщает о снятии криптовалюты с бирж и падении её цены, что относится к событиям на рынках капитала.",,,0,70-100
204,56057c9d-1ea3-4d61-89e8-f16793c52ab2,6,239000,2025-03-26 13:34:47,"Акции «Русагро» рухнули на 20,4% на фоне новостей о задержании основателя компании Вадима Мошковича. По данным СМИ, его и еще несколько человек задержали по делу о хищениях в агрохолдинге. «Русагро» информацию не комментирует",0.7289397343324635,True,Рынки капитала,0.95,"Новость сообщает о резком падении цены акций компании, что является событием на рынке капитала.",,,0,70-100
205,61869eb7-d4f5-49ab-8d0b-0e0c35184c63,2,132000,2025-06-23 15:16:16,"#SMLT #Бонды
Самолет анонсировал выпуск облигаций: сбор заявок начнется уже завтра — 24 июня. 

Самолет предлагает эксклюзивный на рынке бондов срок до погашения — 4 года, а доходность бумаг составит до 27.45%.

Организаторы: Совкомбанк, Газпромбанк, Альфа-Банк, Т-банк.",0.7014753040912602,True,Рынки капитала,0.96,"Новость сообщает о выпуске облигаций, указаны условия, доходность и участники, что относится к рынкам капитала.",,,0,70-100
206,136b3c11-84f1-4c6f-86e7-1f92655f47e2,2,132000,2025-05-22 08:09:16,"#MOEX
🇷🇺 Мосбиржа с 28 июня допустит биржевые фонды к торгам по выходным дням",0.7048658689414138,True,Рынки капитала,0.95,"Новость сообщает о решении Московской биржи разрешить торги биржевыми фондами в выходные, что напрямую относится к работе фондового рынка.",,,0,70-100
207,e1b8aad1-7ef3-4f1a-b658-2768d88b0a8b,6,239000,2025-01-15 12:35:57,"Продукты и услуги для старшего поколения — глобальный тренд.

Сегодня в мире проживает более 1 млрд человек старше 60 лет. Цифра стремительно растет: к 2050 году их число может достигнуть 2 млрд человек, что составит 20% жителей Земли. А к 2030 году ООН прогнозирует глобальный «демографический крест»: ожидается, что пожилых людей будет больше молодежи. 

Это стимулирует развитие проектов, которые решают различные задачи этой возрастной группы: помогают находить компаньонов для путешествий, поддерживать когнитивные функции и здоровье в целом. В 2025 году мировой объем рынка AgeTech (технологии для людей пожилого возраста) должен составить $2,7 трлн. 

Что стимулирует развитие так называемой «серебряной экономики», какие стартапы в этой сфере привлекают больше всего денег, и есть ли у нее перспективы в России, в колонке для Forbes рассуждает управляющий партнер венчурного фонда Iskra Ventures Rus Иван Сезонов

📸: Getty Images",0.8232479081066449,True,Рынки капитала,0.93,"Новость содержит данные о размере рынка AgeTech и привлечении инвестиций стартапами, что относится к финансовым рынкам и венчурному финансированию.",,,0,70-100
208,bafb9c15-39e8-4b8e-af4d-4b9da48f99e8,2,132000,2025-02-13 17:56:21,"МОСБИРЖА: ТОРГИ НА ФОНДОВОМ РЫНКЕ ПРИОСТАНОВЛЕНЫ С 20.40 МСК

Пацаны, может рано нам на выходных торговать?)
Может не надо?)",0.7180676897302198,True,Рынки капитала,0.96,"Новость сообщает о приостановке торгов на фондовом рынке Московской биржи, что является событием на рынке капитала.",,,0,70-100
209,c8ef5610-e38e-4d47-a367-3abe39642c54,2,132000,2025-01-14 07:27:02,"#MOEX #ОбъемТоргов 
💥 Мосбиржа опубликовала результаты торгов в декабре 2024

Общий объем торгов 142.3 трлн руб (+1.9% г/г)
Рынок акций, расписок и паев 3.8 трлн руб. (+81% г/г)
Рынок облигаций 4.3 трлн руб (+115% г/г)
Срочный рынок 11.9 трлн. руб. (+35.2% г/г)
Денежный рынок 110.0 трлн руб. (+28.8% г/г)",0.7158670581779968,True,Рынки капитала,0.96,"Новость содержит конкретные данные о торговых объемах на Московской бирже, что относится к рынкам капитала.",,,0,70-100
210,80f260e5-744b-4494-a401-1be2581774fd,2,132000,2025-02-19 08:53:30,"#MOEX
Московская биржа начинает торги расчетным фьючерсом на акции индийских компаний
25 февраля 2025 года Московская биржа начнет торги фьючерсом на акции инвестиционного фонда iShares MSCI India UCITS ETF USD (Acc). Код контракта – INDIA.

👉Полная новость

Замечено Шпионом РЦБ.
Подключить: @StockSpy_bot",0.7355970941505162,True,Рынки капитала,0.95,"Новость сообщает о запуске нового финансового инструмента – фьючерса на акции индийских компаний – на Московской бирже, что относится к рынкам капитала.",,,0,70-100
